legacy_id,full_name,email,dob,sex,bsn,phone,city,weight,weight_unit,height_cm,status,signup_date,source
recBo3d5jVmfCbA1f,Ahmed Mulder,ahmed.mulder@hotmail.com,04-02-1970,vrouw,612762439,,Den Haag,139.9,kg,198,active ,29-06-2022,referral
recZxyTgD3ub5xHnH,Femke de Wit,femke.dewit@live.nl,1997-11-03,man,,0626782200,Groningen,91.5,kg,186,opgezegd,2025-04-01,typeform
recq1VyezOxClgUYN,Youssef Sharma,youssef.sharma@protonmail.com,12/29/1986,vrouw,,06-27291247,Tilburg,82.5,kg,172,active,2022-05-02,campaign_expat_2023
recQeFRVnOFColQAK,Piotr Smit,piotr.smit@hotmail.com,1975-03-02,vrouw,577730617,0669557419,Amersfoort,98.5,kg,185,churned,2023-07-25,import
recepKPr8jMimNTcu,Milan Sharma,milan.sharma@gmail.com,06/24/1982,Female,,,Dordrecht,106.5,kg,197,Churned,2023-04-11,website
recV2wg1MhlUTaotH,Femke de Vries,femke.devries@hotmail.com,1992-05-27,Male,835546755,+31641615795,Haarlem,97.3,kg,184,active ,2025-12-05,referral
recvqlpUQZwAknEF2,Emre de Groot,emre.degroot@yahoo.com,1970-06-03,F,,+31637882946,Rotterdam,93.7,kg,163,on hold,2026-03-07,import
recXjyOiDdxK89lEm,Gijs Bos,gijs.bos@icloud.com,08/11/1965,Female,274554756,+31608500105,Utrecht,139.4,kg,196,ACTIEF,27-05-2023,import
recKRW7KpO80CPCqG,Emily Dekker,emily.dekker@outlook.com,1963-08-20,female,404032850,0674874029,Den Haag,96.9,kg,179,Active,2025-05-27,import
recjrZKd0GRd1v714,Wei Jansen,wei.jansen@kpnmail.nl,05-06-1991,V,,+31614218227,Apeldoorn,102.7,kg,198,Active,2022-12-09,referral
rec3GNK3CzxpmeYrk,Olga Rossi,olga.rossi@icloud.com,06-08-1999,man,,06-93806737,Delft,69.2,kg,163,churned,03/02/2023,referral
recDEziP1Q7K93lNb,Olga Wang,olga.wang@yahoo.com,12-02-1964,F,339768721,0671177056,Almere,92.6,kg,188,actief,14-01-2024,import
recoWn2HonqSDi74q,Sophie Rossi,sophie.rossi@icloud.com,09-01-1991,Male,,+31679479847,Zwolle,101.5,kg,196,ACTIEF,11-01-2024,referral
rec2s8XmvbEkcPhAO,Jan Peters,jan.peters@ziggo.nl,02-10-1994,Male,,,Amersfoort,90.0,kg,159,Active,2024-02-26,typeform
recrpjz7vB58Uddpk,Teun Kowalski,TEUN.KOWALSKI@ZIGGO.NL,1963-02-15,Female,,06-19349150,Dordrecht,145.1,kg,190,Churned,2025-10-08,campaign_expat_2023
recpORsbeA5VyPl2D,Sem Jansen,sem.jansen@gmail.com,1973-12-11,V,,0676382021,Breda,103.2,kg,190,Active,2025-05-05,referral
recya12kt70gWbrGE,Fleur Demir,fleur.demir@hotmail.com,2001-01-09,vrouw,637941676,0634970202,Nijmegen,70.9,kg,157,Active,2025-03-02,import
recTbwkJTJ9CljS4L,Arjun van Dijk,arjun.vandijk@gmail.com,1983-06-03,f,648819103,,Breda,263.5,lbs,169,cancelled,2025-08-08,typeform
reclyaAVgSWrCScGy,Kees Costa,kees.costa@outlook.com,2005-12-13,male,,+31663425599,Amersfoort,105.9,kg,176,Prospect,2022-10-21,typeform
recySWLeXg3dHZO4T,Maud Ricci,maud.ricci@hotmail.com,1994-12-03,M,873297829,+31642094031,Breda,92.6,kg,168,Active,25-06-2022,website
recSIQVggdoocCMqD,Marco Dekker,marco.dekker@gmail.com  ,2002-10-26,man,569243622,+31683774065,Breda,107.9,kg,183,actief,2022-08-06,typeform
rec1JqJ6dSywVRY3Q,Ahmed Dijkstra,ahmed.dijkstra@gmail.com,1976-05-21,man,406693468,0656543992,Breda,91.5,kg,160,ACTIEF,2024-08-02,typeform
recgsgggyZreGNToZ,Ahmed van Dijk,ahmed.vandijk@outlook.com,1994-04-02,f,783353339,06-46433051,Tilburg,144.4,kg,192,new,04/15/2024,referral
recoJpjvj4cAeBbjI,Lotte Brown,lotte.brown@protonmail.com,2001-11-21,f,,0681684104,Amersfoort,132.8,kg,177,prospect,2026-06-14,website
recpZYPeZlNfBqw5h,Mohammed Visser,mohammed.visser@yahoo.com,1967-10-21,man,496084392,+31669737437,Apeldoorn,66.5,kg,159,Active,03-06-2023,typeform
recXJbnEXGkiQfX3C,James Smits,james.smits@hotmail.com,09/13/2060,male,,0641208602,Arnhem,67.2,kg,158,prospect,2022-12-02,referral
recZgUl6Jj4gJa6E6,Olga Demir,olga.demir@outlook.com,04/18/1971,Male,,06-14872556,Arnhem,106.6,kg,183,prospect,2022-07-03,typeform
recVvSpWCO6VuXhI0,Thijs Nair,thijs.nair@outlook.com,1995-11-05,f,,+31647777599,Apeldoorn,129.5,kg,189,ACTIEF,27-08-2023,campaign_expat_2023
recbpvLcArdH8HvGi,Olga Mulder,olga.mulder@kpnmail.nl,1992-05-03,female,496165446,+31638020510,Dordrecht,125.0,kg,196,cancelled,2024-07-23,referral
recGUej9V3EfCo1h7,Lucas Jansen,lucas.jansen@ziggo.nl,1999-03-29,m,,+31612288161,Haarlem,70.7,kg,154,actief,2022-07-10,website
rec0wYFeZ1wtaWGiw,Mei Ivanov,mei.ivanov@kpnmail.nl,1982-03-16,male,,0656573050,Groningen,127.5,kg,175,churned,2024-07-14,website
recE5aSmSHb5wES3G,Anna Mulder,anna.mulder@live.nl,1983-06-08,F,790039527,0610562365,Breda,104.3,kg,189,active ,2024-07-08,import
rec0gSQCNTih6Niuu,Lotte Visser,lotte.visser@yahoo.com,2004-03-20,m,,06-61292314,Breda,114.8,kg,178,active ,2023-10-13,referral
recmvpBLF8m5aHfk1,James Brouwer,james.brouwer@gmail.com,1970-01-06,male,877339855,06-19698840,Zaandam,117.4,kg,192,Active,2022-09-29,campaign_expat_2023
receMZmtvF6uoGObf,Kasia Vos,kasia.vos@kpnmail.nl,03/07/1969,m,600303342,0601604727,Almere,128.2,kg,177,active ,2024-08-02,website
recEckx0he0n102dz,Fatima Benali,fatima.benali@protonmail.com,1972-09-25,vrouw,,0699099083,Amsterdam,121.8,kg,198,actief,2023-10-23,website
recgNJDbYoyLIQjqx,Priya El Amrani,priya.elamrani@outlook.com,06/14/2000,male,,06-96903364,Haarlem,300.0,,181,ACTIEF,2023-08-30,typeform
recoi8hS2132Hd9KX,Anna Smits,anna.smits@live.nl,1980-07-21,Male,,,Rotterdam,145.0,kg,186,actief,2024-12-01,typeform
rec8ZVQFjl2204h5d,Levi Jones,levi.jones@icloud.com,1971-08-10,M,,,Zaandam,83.6,kg,163,gepauzeerd,2025-05-02,import
recLMaVpgZTZoOBcV,Hendrik Wilson,hendrik.wilson@kpnmail.nl,22-03-1970,Male,312944810,+31677105213,Haarlem,93.8,kg,163,cancelled,2022-04-27,website
recrzrOVCfB2rB5HO,Thijs de Vries,thijs.devries@ziggo.nl,1981-03-12,vrouw,,+31624922534,Amsterdam,80.3,kg,164,opgezegd,2024-04-03,typeform
recVOS5eltX7TfsYA,Sophie Smit,sophie.smit@gmail.com,1960-04-26,Male,,06-01954096,Delft,97.7,kg,160,ACTIEF,2025-05-18,campaign_expat_2023
rec2j6sHdHFjyKIZo,Marieke Smits,marieke.smits@hotmail.com,1993-04-29,vrouw,236119011,0667980893,Apeldoorn,97.9,kg,191,opgezegd,2025-01-28,campaign_expat_2023
recVk0Q7zBiePOrcp,Gijs Rossi,gijs.rossi@kpnmail.nl,2003-09-19,male,,06-83074451,Delft,111.7,kg,165,ACTIEF,21-05-2022,typeform
recLmQisLSIBjfdkv,Willem Brown,willem.brown@icloud.com,1995-08-18,female,,0669391718,Almere,141.6,kg,190,Active,2022-09-18,typeform
recIShP2tvZ1CHCt2,Willem van der Meer,willem.vandermeer@kpnmail.nl,31-12-1983,Female,393366029,+31618489775,Leiden,77.8,kg,158,actief,04/27/2022,typeform
rece0XSrQfNAjRhep,James Kowalski,james.kowalski@yahoo.com,1977-11-06,Female,,+31678763685,Haarlem,76.5,kg,170,Active,2024-06-11,import
recl44FXw1BwrkI6K,Julia Andersen,julia.andersen@icloud.com,10/02/1962,m,,06-19149139,Haarlem,116.3,kg,180,active ,05/23/2023,typeform
rec2cmHKnbKWRwIHX,Marieke Smit,marieke.smit@outlook.com,2007-10-30,Female,618277419,06-04435757,Amsterdam,115.3,kg,185,prospect,09/23/2023,import
rec0aIBEk9JZ6INgL,Noor de Jong,noor.dejong@icloud.com,17-06-1996,M,412339936,,Tilburg,106.1,kg,181,Active,08-07-2022,campaign_expat_2023
recxxpLUidkF8LeN8,Wei Smits, wei.smits@protonmail.com,1978-07-23,man,,06-60480202,Almere,82.7,kg,158,cancelled,2024-05-07,import
recWL2Egvioiu0dKt,Giulia Meijer,giulia.meijer1@kpnmail.nl,1964-06-03,m,,06-87419663,Delft,90.1,kg,165,prospect,18-03-2022,typeform
recb1UYaSxN76S7fr,Roos Ricci,roos.ricci@hotmail.com,09/08/1958,Female,,06-49956492,Maastricht,102.3,kg,196,actief,07/27/2023,typeform
recd2ZtCm2jb1vfOu,Marieke Rossi,marieke.rossi@ziggo.nl,20-01-1971,male,,+31615078479,Tilburg,,kg,179,active,2023-02-25,typeform
reclek6IQ1SPvQ7z3,Amira Peters,amira.peters@hotmail.com,2000-04-30,M,,06-05875508,Zwolle,99.1,kg,162,opgezegd,2024-07-23,typeform
receeCX1CBAJRAims,Kasia van Dijk,kasia.vandijk@gmail.com,1977-11-22,Male,561255635,06-27624521,Eindhoven,93.1,kg,181,ACTIEF,2026-03-25,website
rec6lExMeCi1Te3OE,Jan Ivanov,jan.ivanov@gmail.com,1977-11-25,M,,0695794031,Dordrecht,77.0,kg,156,actief,2026-01-31,website
recwBC4wKKK5IDJUr,James Mulder,james.mulder@hotmail.com,1977-11-18,Female,508622852,06-90032369,Almere,137.4,kg,197,ACTIEF,2024-09-06,referral
recp5JgEzttA1bVHi,Ahmed de Groot,ahmed.degroot@gmail.com,1986-09-17,Male,,06-93166577,Leiden,96.0,kg,191,opgezegd,2024-08-30,typeform
recyuTcAdmJZWNxv2,Julia El Amrani,julia.elamrani@icloud.com,1992-06-19,V,,06-32897233,Zaandam,105.9,kg,173,actief,2022-09-28,typeform
recWM686gotMf9MHK,Zeynep Wang, zeynep.wang@ziggo.nl,1979-11-11,male,898015418,+31611512013,Eindhoven,93.3,kg,155,gepauzeerd,2025-11-13,campaign_expat_2023
recDaku8sFzBAWbGF,Mei Ivanov,mei.ivanov@protonmail.com,2000-01-22,f,,+31668885683,Amersfoort,97.7,kg,166,actief,2025-03-06,import
reccBIKiP43SOynyY,Mohammed Jones,mohammed.jones@ziggo.nl,2007-04-08,female,,,Amersfoort,112.2,kg,196,actief,2024-12-30,campaign_expat_2023
recKO2YVBwYfTaGt6,Hendrik Bos,HENDRIK.BOS@OUTLOOK.COM,1958-07-05,Male,,+31644276732,Groningen,146.5,kg,191,Churned,2022-10-23,import
recWIclM6z9At1UpL,James de Vries,james.devries@kpnmail.nl,1996-12-26,male,,+31635797244,Zaandam,92.0,kg,183,actief,2023-02-24,typeform
recXmh116kvnvtFu0,Kasia Wilson,kasia.wilson@yahoo.com,1977-07-07,Male,,+31676180939,Breda,88.3,kg,152,active,2024-03-25,website
recB42VDgEpuz3mF6,Zeynep Jansen,zeynep.jansen@kpnmail.nl,1987-02-08,man,,+31644549049,Den Haag,66.2,kg,156,churned,2025-10-06,website
recjzX1cD4CXvSYAO,Oliver de Groot,oliver.degroot@hotmail.com,2007-10-11,M,,06-58991628,Apeldoorn,100.4,kg,194,ACTIEF,2025-05-26,import
rec0yaqJ1s3FPwU4l,Levi Wang,levi.wang@live.nl,1989-12-24,Male,,06-57606595,Zwolle,124.9,kg,186,active ,2022-04-12,typeform
rec1jr3v2HhTG3Q6D,Elena de Vries ,elena.devries@protonmail.com,1976-05-16,Male,,+31619087763,Apeldoorn,140.2,kg,191,active,2026-02-07,campaign_expat_2023
recR6XTOxktWq00XA,Sanne Rossi,sanne.rossi@outlook.com,1997-12-28,m,,+31658327650,Dordrecht,83.6,kg,175,actief,2026-01-18,typeform
recpMhM5dCbxAtQFA,Sophie Andersen,sophie.andersen@protonmail.com,07/14/1968,f,,+31601156091,Tilburg,111.2,kg,182,Active,03/13/2022,typeform
reclh9BMsYxAIzEAL,Milan Smith,milan.smith@outlook.com,1994-05-13,vrouw,287815456,0614597813,Delft,65.2,kg,153,Active,2022-11-19,import
recfPOfKgjixNc6wQ,Deniz Andersen,deniz.andersen@hotmail.com,1988-02-28,female,,0614412658,Haarlem,114.9,kg,194,on hold,2026-02-04,website
recuZtIvKJpLZMYw7,Wei Dijkstra,wei.dijkstra@icloud.com,09-05-1991,M,,+31660316050,Zwolle,86.7,kg,156,opgezegd,2023-05-18,website
rec3kTEByW8UmyefM,Piotr Vos,piotr.vos@yahoo.com,1967-05-24,m,,+31611418797,Amersfoort,292.8,lbs,188,ACTIEF,2025-06-12,website
recicACg3FX2mn2hz,Willem Dekker,willem.dekker@kpnmail.nl,1980-07-24,male,988595370,06-13330535,Almere,118.6,kg,173,ACTIEF,2025-01-06,typeform
recLbjb4HMkbkXjQn,James Kaya,james.kaya@yahoo.com,1993-01-06,M,,0608535266,Utrecht,123.0,kg,185,active ,2023-07-02,website
rectDOS4xpzHzSjx9,Hendrik Vos,HENDRIK.VOS@ICLOUD.COM,05-04-1967,F,,+31609781486,Breda,76.0,kg,160,cancelled,2024-04-29,campaign_expat_2023
rec3RMS8whQ3v3MEL,Ahmed Petrov,ahmed.petrov@yahoo.com,1964-09-27,M,375357609,06-58953475,Zaandam,113.0,kg,182,cancelled,2026-05-17,typeform
recSyzqi1VhZkRSJF,Marieke Dekker,marieke.dekker@kpnmail.nl,12/04/1969,F,,06-83850986,Arnhem,113.5,kg,195,Churned,2023-08-10,website
recSs7Z1nRAkiCAW4,Lisa Hendriks,lisa.hendriks@ziggo.nl,1992-05-01,male,,,Maastricht,104.4,kg,190,actief,2025-01-06,referral
recM6o1vkUGOvLT2n,Ruben El Amrani,ruben.elamrani@outlook.com,1978-04-03,Female,,06-05678534,Zwolle,,kg,159,opgezegd,14-07-2022,typeform
recyQSm3dTl60xdGK,Emma El Amrani,emma.elamrani@ziggo.nl,04/12/1986,f,,+31692479550,Zwolle,,kg,176,active,09-07-2022,campaign_expat_2023
rec9HAb2sBQsIIUIf,Luuk Andersen,luuk.andersen@live.nl,1979-05-07,M,126589033,+31625433009,Rotterdam,136.9,kg,188,Active,02/28/2023,typeform
recju5A7EBRPRQ8Jw,Willem Horvat,willem.horvat@protonmail.com,01/17/1985,female,,06-39122161,Amersfoort,139.5,kg,197,actief,2022-12-17,website
recLD2P5pC2YUDhMq,Giulia Ricci,giulia.ricci@ziggo.nl,1995-08-10,m,,06-85199328,Rotterdam,114.3,kg,196,cancelled,04/02/2024,campaign_expat_2023
recTJY7nq4wEYhOVK,Emre Nowak,emre.nowak@protonmail.com,2004-09-06,M,,06-97843637,Breda,141.2,kg,193,active,2025-08-26,import
recG4C9wR6Q5tLGVC,Luuk Rossi,luuk.rossi@ziggo.nl,13-12-1990,F,973848352,0676078260,Zwolle,71.7,kg,161,actief,01/30/2023,typeform
recefPnpkyxmF7lxJ,Jan van Leeuwen,jan.vanleeuwen@protonmail.com,06-02-1977,M,657133322,+31661960826,Apeldoorn,100.5,kg,158,new,2024-05-24,typeform
rec5pZnwB8kKdrFlw,Wei de Boer,wei.deboer@ziggo.nl,07/13/1977,female,,06-70066773,Amsterdam,147.5,kg,193,active ,2022-12-04,typeform
recvmpf5wXJvEVapa,Giulia Petrov,giulia.petrov@outlook.com,1966-03-19,f,,+31694639205,Rotterdam,100.6,kg,186,cancelled,2025-01-22,typeform
recNka1ppncKTPJHV,Sanne Visser,sanne.visser@live.nl,04/17/1981,M,,06-38427564,Den Haag,155.7,kg,193,opgezegd,03/29/2022,website
recSscB28Frogs2SJ,Wei de Graaf,wei.degraaf@icloud.com,1986-07-20,F,885786907,0679218397,Rotterdam,132.0,kg,182,Active,11/16/2022,typeform
recVaagks4syST5Gp,Thijs de Boer,thijs.deboer@yahoo.com,1964-11-05,Male,,0677145507,Leiden,121.1,kg,173,cancelled,25-10-2023,import
recgbLL0hyENDyQVF,Arjun Dijkstra,arjun.dijkstra@live.nl,1992-07-30,male,743765072,+31669352992,Amsterdam,107.2,kg,171,Active,2024-04-22,website
recC5InyXiFCFAOEH,Mei Petrov,mei.petrov@protonmail.com,1962-06-27,female,,+31660371892,Almere,96.3,kg,153,active,2026-04-22,import
recjqZjKiMoE7eqpl,Lisa Mulder,lisa.mulder@icloud.com,1969-07-31,M,317107148,,Rotterdam,80.9,kg,167,new,2026-02-08,referral
recJ1lYiQwIyEEPkp,Wei Smith,wei.smith@ziggo.nl,07-07-1980,V,,+31641944540,Utrecht,138.5,kg,184,Churned,11/05/2023,website
recIS0ef3m1pLnkga,Kees Novak,kees.novak@icloud.com,1978-12-19,F,,06-45111670,Breda,101.0,kg,184,Active,2025-07-11,website
recKVEeC2cRLmZvhf,Anna Smits,anna.smits@protonmail.com,1962-05-30,m,,+31676253310,Haarlem,113.7,kg,180,gepauzeerd,2026-05-26,typeform
rec5YQX1LOnITz1b9,Sem de Boer,SEM.DEBOER@YAHOO.COM,02/03/1960,F,,+31617612096,Den Haag,111.8,kg,181,ACTIEF,2024-01-20,typeform
recteTqFn8pkMltTD,James van der Meer,james.vandermeer@kpnmail.nl,1979-10-23,female,,+31653412201,Amsterdam,134.2,kg,190,active ,2022-09-21,typeform
recBo9CyhNTYVdMAD,Finn van der Meer,finn.vandermeer@gmail.com,1975-10-09,man,,+31604157600,Haarlem,101.9,kg,155,opgezegd,2024-07-01,import
reccTEaPtCOx2jn3n,Sofia Bos,sofia.bos@gmail.com,1959-06-19,Female,628812541,0610771432,Leiden,113.8,kg,187,Churned,2023-09-13,import
rec82u15uzyLz81yt,Deniz Taylor,deniz.taylor@kpnmail.nl,1971-03-02,M,,06-41250828,Groningen,108.9,kg,198,ACTIEF,11-06-2023,typeform
recX33dAoLL1NwLLN,Oliver de Boer,oliver.deboer@yahoo.com,10/12/1970,man,,,Haarlem,149.8,kg,194,ACTIEF,2022-04-08,campaign_expat_2023
recL3WH5GjIVu3Mfz,Arjun Costa,arjun.costa@ziggo.nl,1992-04-20,F,,0664556140,Utrecht,78.4,kg,166,churned,2026-01-21,import
recWTo2CPSccCr2DD,Emily Brouwer,EMILY.BROUWER@LIVE.NL,1996-02-28,V,727129363,+31644871102,Amersfoort,115.6,kg,167,cancelled,2025-11-28,website
rectRFyCYZCrvCYEx,Marieke de Jong,marieke.dejong@yahoo.com,01-06-2001,Female,,06-12531016,Arnhem,101.8,kg,161,churned,03/02/2024,campaign_expat_2023
recQkmZC2oi4v34MW,Eva de Jong,eva.dejong@outlook.com,1971-05-08,Female,,06-32529081,Groningen,100.6,kg,194,Active,04/24/2024,website
recaDqlF78iaNeU4O,Sem Andersen,sem.andersen@gmail.com,11/08/1959,m,,06-75337180,Breda,76.0,kg,162,cancelled,30-11-2022,referral
recCSnmxNSoTIpLV3,Deniz de Groot,deniz.degroot@kpnmail.nl,08/08/2001,vrouw,,+31613948579,Eindhoven,138.6,kg,188,active ,2022-08-05,campaign_expat_2023
recHTr7VXt1rTXLTW,Milan de Boer,milan.deboer@gmail.com,1961-12-27,M,183565769,+31675176512,Nijmegen,86.8,kg,166,Active,2025-11-19,typeform
recxiTvPCGRXGj52K,Zeynep Smith,zeynep.smith@icloud.com,1999-07-26,Female,,+31601885133,Amersfoort,147.3,kg,196,opgezegd,2026-02-10,website
recydhoqY8g5Dp4EA,Zeynep Smit,zeynep.smit@gmail.com,2007-08-18,Male,,0692385468,Nijmegen,97.1,kg,167,on hold,2025-07-22,referral
rectcH0wyhSaGSprt,Youssef Peters,youssef.peters@kpnmail.nl,1979-01-31,man,,06-85995435,Amsterdam,,kg,187,churned,2025-07-24,website
rec9BH6kEDJPtW0a5,Eva Hendriks,eva.hendriks@gmail.com,01/28/1965,V,,0619029201,Den Haag,110.6,kg,178,paused,01/05/2023,typeform
recIW62mhC48DUeKV,Ruben Brouwer,ruben.brouwer@hotmail.com,2003-09-15,man,970621863,0601570454,Nijmegen,106.1,kg,181,opgezegd,2022-05-31,campaign_expat_2023
recBctpsOZvsN3Y64,Wei van Leeuwen,wei.vanleeuwen@kpnmail.nl,1961-09-16,Female,658621853,+31698447485,Utrecht,87.6,kg,158,ACTIEF,2024-07-08,import
reccnbf6WLdRbRkZx,Grace Yilmaz,grace.yilmaz@protonmail.com,1960-08-26,m,,,Arnhem,102.6,kg,180,active ,2024-12-19,referral
rec6k4sirqCXk3hzP,Lisa Ricci,lisa.ricci@hotmail.com,1980-09-15,V,737794458,0689621933,Breda,110.8,kg,189,ACTIEF,11-05-2022,import
recbrc0Ia3FF2glxv,Lucas Wang,lucas.wang@outlook.com,09/20/1974,vrouw,,,Eindhoven,164.7,kg,197,Active,2023-08-17,import
recdFMmw5wf7Bjilz,Ivan Brouwer,none,1995-09-12,V,,0687263536,Apeldoorn,112.0,kg,174,opgezegd,2023-07-06,typeform
recRGljMh1LcVfGFQ,Gijs Andersen,gijs.andersen@gmail.com,1992-06-11,Male,134401116,+31664509424,Maastricht,98.4,kg,188,active ,2023-01-27,typeform
recx3ntJCYkGEs9eW,Milan Jones,milan.jones@yahoo.com,1975-07-04,V,897755819,0613998734,Eindhoven,105.7,kg,163,cancelled,2025-09-08,typeform
recYtRNAKdRyNo9y1,Piotr Smit,piotr.smit1@ziggo.nl,13-02-1961,man,255447978,0644506393,Zaandam,108.2,kg,178,Churned,13-04-2024,import
rec9LnKAcDXgJo38n,Levi Kaya,levi.kaya@ziggo.nl,09/26/1976,man,,+31602827240,Rotterdam,103.0,kg,170,actief,2023-06-19,campaign_expat_2023
recbiTAKgghkZBn1Z,Lisa Bos,Lisa.Bos@Live.Nl,1976-08-02,Female,789550039,+31607759635,Rotterdam,106.5,kg,183,churned,19-12-2022,website
recd2sWKmgVfNT6Yo,Fleur van Dijk,fleur.vandijk@icloud.com,1990-05-25,male,212661668,+31664455107,Amsterdam,119.8,kg,170,active,04/03/2024,campaign_expat_2023
recGnICrE3pIKoXsO,Hendrik Bos,hendrik.bos@live.nl,1968-06-11,V,,+31632870201,Nijmegen,82.6,kg,176,actief,2025-08-07,typeform
recRZeMuFyFVnzHWu,Teun de Graaf,teun.degraaf@outlook.com,1967-03-06,V,878282191,0625639218,Amersfoort,102.7,kg,163,gepauzeerd,2026-05-08,referral
recTnBRbAR5CMEU7I,Piotr Smit,piotr.smit@live.nl,24-04-2006,Male,386554328,+31674505968,Haarlem,92.2,kg,154,active,12/09/2023,import
rec7JMnubaOWJ7Fay,Piotr Smit,piotr.smit@icloud.com,1997-03-10,vrouw,162172205,+31633868005,Nijmegen,130.8,kg,196,churned,2024-11-09,website
recFJKvpbR2bE0XyE,Marieke Bos,marieke.bos@live.nl,14-05-1987,Male,996631112,+31674547150,Arnhem,110.1,kg,165,on hold,12/22/2022,website
recuORNQx3bXSSv52,Arjun Meijer,arjun.meijer@live.nl,02/03/1974,f,,06-34276166,Arnhem,67.5,kg,157,lead,05/29/2023,import
recrHfOX41ZJXHQ2W,Fatima Brouwer,fatima.brouwer@protonmail.com,1999-02-23,man,,+31608168760,Rotterdam,142.9,kg,193,active ,2022-07-24,website
recIIItg86MxhQXP8,Piotr Brouwer,piotr.brouwer@ziggo.nl,1977-06-13,V,838520789,+31646582559,Rotterdam,105.7,kg,176,actief,2026-02-06,referral
recetKQ0ruFxuRNau,Sofia van den Berg,sofia.vandenberg@outlook.com,1983-10-30,female,,+31639609316,Arnhem,214.5,lbs,161,actief,2025-06-13,referral
recufIzlq1fIeu55z,Sanne Nowak,sanne.nowak@yahoo.com,2001-08-10,M,,+31602167259,Groningen,68.3,kg,156,actief,2022-08-06,referral
rec7Ywh20WC4l0r3m,Emma van der Meer,emma.vandermeer@yahoo.com,1979-07-25,V,,+31625173273,Rotterdam,90.0,kg,179,Paused,2024-12-12,import
recEbpPvy1bvRJYB8,Deniz Smits ,deniz.smits@yahoo.com,1993-06-24,m,,,Maastricht,107.5,kg,170,actief,2025-07-17,referral
recG3pgjeBGtsY8GS,Thijs Wilson,thijs.wilson@ziggo.nl,1983-09-04,man,,+31663615655,Breda,103.0,kg,198,active ,2026-03-29,referral
rect8i0836s4bQ9zA,Sofia van den Berg,sofia.vandenberg@hotmail.com,2007-09-27,Male,216989917,+31670475150,Zwolle,85.4,kg,176,ACTIEF,2025-02-07,campaign_expat_2023
recXlVBi2J9oTdj9J,Piotr van Leeuwen,piotr.vanleeuwen@hotmail.com,16-02-1979,M,839202325,0615573315,Apeldoorn,,kg,153,ACTIEF,10/13/2022,import
recRNO9hgbyFTyybl,Priya Kowalski,priya.kowalski@kpnmail.nl,1988-09-29,V,,06-38419243,Haarlem,121.9,kg,183,new,2026-02-05,typeform
rec68AVa1OM9IBVAT,Meitje Ivanov,mei.ivanovx@hotmail.com,2000-01-22,F,,+31668885683,Amersfoort,97.7,kg,166,Active,2025-03-06,typeform
recEMpf8KGY9xQfk4,Oliver Vos,oliver.vos@protonmail.com,11/10/1983,m,,+31684087018,Amersfoort,91.2,kg,186,paused,13-10-2022,referral
recx7DgCxYCAK8fmV,Eva Nowak, eva.nowak@yahoo.com,1964-04-19,female,,+31611543956,Eindhoven,90.7,kg,174,actief,2026-03-08,typeform
recx9dSRIP6dtWNJn,Jesse Dekker,jesse.dekker@kpnmail.nl,1972-02-23,vrouw,938634331,+31640299702,Haarlem,,kg,185,Active,01/08/2024,website
recs2zR5OywkwOvaA,Giulia Smit,giulia.smit@yahoo.com,1986-12-21,Male,,06-93653322,Zaandam,70.7,kg,162,churned,13-01-2024,campaign_expat_2023
rec8sqp0H4MKOaNR4,Lotte Bos,lotte.bos@icloud.com,29-02-1980,M,,0621108538,Haarlem,85.8,kg,156,Churned,2023-06-16,import
recHEWPUeUg766RUp,Ivan Benali,ivan.benali@gmail.com,18-10-1978,F,,06-94285715,Amsterdam,99.5,kg,157,Prospect,2024-04-25,referral
recDXkqcyuq6hQ5Wg,Daan Smith,daan.smith@protonmail.com,1968-12-20,M,940850631,+31661305041,Haarlem,86.7,kg,164,ACTIEF,2024-06-21,typeform
recA7R3eGaXlKlYD6,Youssef Benali,youssef.benali@live.nl,11/13/1992,male,,0697641882,Utrecht,106.5,kg,193,active ,2023-04-22,website
recjS2l3m5YrtgcYq,Zeynep Bos,zeynep.bos@hotmail.com,1979-09-24,V,606751634,06-80014043,Nijmegen,92.0,kg,155,Paused,22-01-2024,typeform
recXB5UEQNHmrgIsV,Marieke Novak,marieke.novak@ziggo.nl,1976-02-19,male,825761815,+31665403841,Amersfoort,113.0,kg,191,prospect,10-10-2023,referral
recSOT9rp8OsbAsL7,Deniz Brouwer,deniz.brouwer@hotmail.com,15-12-1962,m,295974242,,Apeldoorn,133.3,kg,198,actief,2024-03-02,referral
recFV0iaClPjPDf5D,Emily de Wit,emily.dewit@ziggo.nl,2002-02-09,Male,,0667471654,Almere,314.8,lbs,197,actief,2025-02-19,campaign_expat_2023
recSdBIJy3db1nWdE,Anna Rossi,anna.rossi@live.nl,1960-12-11,Female,,+31697310282,Amsterdam,99.9,kg,191,active ,2024-08-26,typeform
rec3AlTYpflNMzBN4,Milan Ricci,n.v.t.,14-07-1991,male,,0612922686,Den Haag,139.5,kg,188,ACTIEF,2022-05-08,typeform
recoda5Jq69wMbewL,Willem Yilmaz ,willem.yilmaz@icloud.com,1969-08-08,Female,165879336,+31610247786,Apeldoorn,145.7,,159,opgezegd,2026-01-27,import
rec5PKd0E9aNqgUjo,Mei Novak,mei.novak@kpnmail.nl,2007-08-07,Female,745352832,06-49814759,Utrecht,132.1,kg,182,cancelled,2026-05-28,import
